Departure_Indicator,Distance,Angle Sum,nArrOut,nArrIn,nDepOut,nDepIn,Temperature,Wind Speed,Visibility
0,6570.0,360.0,4,4,2,0,75.0,0.0,10.0
0,13390.0,360.0,4,5,11,3,75.0,0.0,10.0
0,10490.0,420.0,5,6,0,1,75.0,0.0,10.0
0,8055.0,360.0,6,5,17,6,75.0,0.0,10.0
0,5850.0,180.0,7,6,6,2,75.0,0.0,10.0
0,9680.0,180.0,6,6,3,0,75.0,0.0,10.0
0,17680.0,420.0,5,6,7,3,75.0,0.0,10.0
0,8030.0,270.0,5,5,0,4,75.0,0.0,10.0
0,8055.0,360.0,5,4,1,2,75.0,0.0,10.0
0,8055.0,360.0,5,4,6,3,75.0,0.0,10.0
0,5850.0,180.0,3,2,4,0,75.0,0.0,10.0
0,20770.0,360.0,4,3,6,1,75.0,0.0,10.0
0,19130.0,450.0,4,2,4,2,75.0,0.0,10.0
0,20770.0,360.0,4,2,1,3,75.0,0.0,10.0
0,5850.0,180.0,5,3,1,3,73.9,4.6,10.0
0,8055.0,360.0,6,4,0,4,73.9,4.6,10.0
0,9680.0,180.0,6,5,7,1,73.9,4.6,10.0
0,10490.0,420.0,7,5,2,1,73.9,4.6,10.0
0,11910.0,360.0,7,6,4,3,73.9,4.6,10.0
0,8030.0,270.0,7,6,1,0,73.9,4.6,10.0
0,13390.0,360.0,7,7,8,1,73.9,4.6,10.0
0,10490.0,420.0,6,4,1,2,73.9,4.6,10.0
0,11910.0,360.0,2,0,0,4,73.9,4.6,10.0
0,14050.0,270.0,2,1,1,4,73.9,4.6,10.0
0,9680.0,180.0,2,2,4,2,73.9,4.6,10.0
0,12340.0,420.0,6,0,5,4,73.9,4.6,10.0
0,10490.0,420.0,8,1,13,2,73.9,4.6,10.0
0,11910.0,360.0,6,0,7,1,73.9,4.6,10.0
0,8030.0,270.0,7,0,4,0,73.9,4.6,10.0
0,9680.0,180.0,9,0,4,2,78.1,5.75,10.0
0,17680.0,420.0,9,1,2,4,78.1,5.75,10.0
0,13390.0,360.0,8,2,5,0,78.1,5.75,10.0
0,15840.0,420.0,9,1,3,4,78.1,5.75,10.0
0,15840.0,420.0,9,2,20,3,78.1,5.75,10.0
0,11910.0,360.0,7,2,7,1,78.1,5.75,10.0
0,20770.0,360.0,9,2,20,2,78.1,5.75,10.0
0,17680.0,420.0,11,1,21,5,78.1,5.75,10.0
0,13390.0,360.0,9,2,6,4,78.1,5.75,10.0
0,20770.0,360.0,8,2,3,5,78.1,5.75,10.0
0,11910.0,360.0,8,2,18,2,78.1,5.75,10.0
0,13390.0,360.0,8,3,26,1,78.1,5.75,10.0
0,13390.0,360.0,6,4,10,3,78.1,5.75,10.0
0,11610.0,270.0,4,2,1,3,78.1,5.75,10.0
0,14050.0,270.0,4,3,20,2,78.1,5.75,10.0
0,17680.0,420.0,5,2,25,4,78.1,5.75,10.0
0,15840.0,420.0,5,3,3,4,78.1,5.75,10.0
0,11610.0,270.0,5,3,2,2,78.1,5.75,10.0
0,15840.0,420.0,4,3,4,4,78.1,5.75,10.0
0,15840.0,420.0,4,2,17,3,78.1,5.75,10.0
0,13390.0,360.0,6,3,5,3,78.1,5.75,10.0
0,10490.0,420.0,5,2,4,4,82.9,3.45,10.0
0,15840.0,420.0,5,3,1,2,82.9,3.45,10.0
0,4140.0,270.0,6,2,0,0,82.9,3.45,10.0
0,15840.0,420.0,7,3,19,4,82.9,3.45,10.0
0,10490.0,420.0,7,4,0,3,82.9,3.45,10.0
0,10490.0,420.0,6,4,3,6,82.9,3.45,10.0
0,20770.0,360.0,6,4,14,4,82.9,3.45,10.0
0,5850.0,180.0,6,5,23,4,82.9,3.45,10.0
0,10490.0,420.0,4,3,2,2,82.9,3.45,10.0
0,14050.0,270.0,2,3,3,5,82.9,3.45,10.0
0,5850.0,180.0,2,4,3,5,82.9,3.45,10.0
0,10490.0,420.0,4,5,1,2,82.9,3.45,10.0
0,15840.0,420.0,4,6,3,4,82.9,3.45,10.0
0,15840.0,420.0,4,5,10,3,82.9,3.45,10.0
0,5850.0,180.0,4,4,2,5,82.9,3.45,10.0
0,15840.0,420.0,4,5,1,3,82.9,3.45,10.0
0,8030.0,270.0,5,3,17,6,82.9,3.45,10.0
0,17000.0,360.0,6,2,24,2,82.9,3.45,10.0
0,15840.0,420.0,7,2,1,3,82.9,3.45,10.0
0,13390.0,360.0,8,3,7,3,82.9,3.45,10.0
0,10490.0,420.0,8,4,17,4,82.9,3.45,10.0
0,15840.0,420.0,5,2,14,2,82.9,3.45,10.0
0,5850.0,180.0,5,1,25,3,82.9,3.45,10.0
0,9680.0,180.0,4,2,20,5,82.9,3.45,10.0
0,12340.0,420.0,3,1,3,2,82.9,3.45,10.0
0,17000.0,360.0,4,1,2,2,82.9,3.45,10.0
0,5850.0,180.0,6,2,23,3,82.9,3.45,10.0
0,11910.0,360.0,10,0,2,2,82.9,3.45,10.0
0,4140.0,270.0,8,0,0,1,82.9,3.45,10.0
0,9680.0,180.0,9,1,2,5,86.0,0.0,10.0
0,12340.0,420.0,10,0,17,5,86.0,0.0,10.0
0,11910.0,360.0,10,1,2,3,86.0,0.0,10.0
0,13390.0,360.0,10,2,4,8,86.0,0.0,10.0
0,11910.0,360.0,10,2,0,0,86.0,0.0,10.0
0,11910.0,360.0,10,2,12,3,86.0,0.0,10.0
0,11910.0,360.0,11,3,3,3,86.0,0.0,10.0
0,5850.0,180.0,13,2,2,3,86.0,0.0,10.0
0,15840.0,420.0,13,3,0,4,86.0,0.0,10.0
0,8055.0,360.0,11,2,12,3,86.0,0.0,10.0
0,17680.0,420.0,11,3,1,2,86.0,0.0,10.0
0,14050.0,270.0,14,2,14,3,86.0,0.0,10.0
0,14050.0,270.0,12,3,13,3,86.0,0.0,10.0
0,11910.0,360.0,14,3,0,0,86.0,0.0,10.0
0,10490.0,420.0,13,4,5,4,86.0,0.0,10.0
0,17680.0,420.0,14,3,2,4,86.0,0.0,10.0
0,11910.0,360.0,13,2,13,2,86.0,0.0,10.0
0,11910.0,360.0,14,3,13,1,86.0,0.0,10.0
0,9680.0,180.0,8,1,1,3,86.0,0.0,10.0
0,13390.0,360.0,8,1,2,2,86.0,0.0,10.0
0,12340.0,420.0,10,1,13,1,86.0,0.0,10.0
0,10490.0,420.0,10,1,6,3,86.0,0.0,10.0
0,14050.0,270.0,13,2,6,2,86.0,0.0,10.0
0,15840.0,420.0,11,1,3,4,86.0,0.0,10.0
0,14050.0,270.0,10,0,5,4,86.0,0.0,10.0
0,9680.0,180.0,9,1,3,3,86.0,0.0,10.0
0,4140.0,270.0,9,2,0,0,86.0,0.0,10.0
0,10490.0,420.0,9,2,2,4,86.0,0.0,10.0
0,4140.0,270.0,10,3,0,2,89.1,0.0,10.0
0,17000.0,360.0,10,4,13,3,89.1,0.0,10.0
0,19130.0,450.0,12,3,3,1,89.1,0.0,10.0
0,5850.0,180.0,11,3,2,4,89.1,0.0,10.0
0,8055.0,360.0,11,4,17,5,89.1,0.0,10.0
0,13390.0,360.0,12,2,17,5,89.1,0.0,10.0
0,12340.0,420.0,12,3,17,3,89.1,0.0,10.0
0,15840.0,420.0,12,4,0,4,89.1,0.0,10.0
0,10490.0,420.0,12,5,1,3,89.1,0.0,10.0
0,8055.0,360.0,11,4,1,2,89.1,0.0,10.0
0,8030.0,270.0,12,4,9,8,89.1,0.0,10.0
0,5850.0,180.0,14,2,2,2,89.1,0.0,10.0
0,9680.0,180.0,17,1,0,4,89.1,0.0,10.0
0,13390.0,360.0,15,1,13,1,89.1,0.0,10.0
0,17680.0,420.0,14,1,1,4,89.1,0.0,10.0
0,9800.0,225.0,12,2,12,7,89.1,0.0,10.0
0,5700.0,180.0,12,2,15,1,89.1,0.0,10.0
0,9910.0,240.0,11,1,0,1,89.1,0.0,10.0
0,9910.0,240.0,13,1,0,2,89.1,0.0,10.0
0,9910.0,240.0,11,0,10,5,89.1,0.0,10.0
0,9910.0,240.0,13,1,0,2,89.1,0.0,10.0
0,9910.0,240.0,12,2,14,3,89.1,0.0,10.0
0,9910.0,240.0,14,1,1,3,91.9,3.45,10.0
0,5700.0,180.0,12,0,2,5,91.9,3.45,10.0
0,11230.0,225.0,11,1,6,3,91.9,3.45,10.0
0,8210.0,270.0,8,1,0,0,91.9,3.45,10.0
0,9910.0,240.0,8,2,2,0,91.9,3.45,10.0
0,9800.0,225.0,9,3,4,5,91.9,3.45,10.0
0,15360.0,285.0,8,4,1,3,91.9,3.45,10.0
0,9910.0,240.0,8,4,4,3,91.9,3.45,10.0
0,9910.0,240.0,7,6,1,2,91.9,3.45,10.0
0,8400.0,225.0,8,6,13,6,91.9,3.45,10.0
0,10070.0,315.0,9,6,1,1,91.9,3.45,10.0
0,5750.0,180.0,10,7,0,4,91.9,3.45,10.0
0,9910.0,240.0,9,7,0,2,91.9,3.45,10.0
0,8340.0,240.0,7,7,4,5,91.9,3.45,10.0
0,8340.0,240.0,8,6,3,3,91.9,3.45,10.0
0,8340.0,240.0,8,3,1,3,91.9,3.45,10.0
0,11230.0,225.0,8,3,11,4,91.9,3.45,10.0
0,5700.0,180.0,8,4,4,8,91.9,3.45,10.0
0,9910.0,240.0,9,3,0,4,91.9,3.45,10.0
0,11230.0,225.0,11,4,2,5,91.9,3.45,10.0
0,9910.0,240.0,11,5,4,8,91.9,3.45,10.0
0,5750.0,180.0,12,4,9,7,91.9,3.45,10.0
0,11180.0,225.0,12,5,0,6,91.9,3.45,10.0
0,4600.0,270.0,9,5,10,4,91.9,3.45,10.0
0,8400.0,225.0,10,4,3,4,91.9,3.45,10.0
0,5700.0,180.0,10,5,0,8,91.9,3.45,10.0
0,10070.0,315.0,11,5,0,1,91.9,3.45,10.0
0,2950.0,180.0,11,6,12,8,91.9,3.45,10.0
0,11230.0,225.0,12,7,2,1,91.9,3.45,10.0
0,9910.0,240.0,12,6,0,7,91.9,3.45,10.0
0,5700.0,180.0,12,5,12,6,91.9,3.45,10.0
0,5750.0,180.0,14,5,2,6,91.9,3.45,10.0
0,9910.0,240.0,14,6,0,4,91.9,3.45,10.0
0,13790.0,285.0,14,5,2,5,91.9,3.45,10.0
0,4600.0,270.0,14,5,11,6,91.9,3.45,10.0
0,13790.0,285.0,14,6,0,4,93.9,6.9,10.0
0,5750.0,180.0,14,7,0,3,93.9,6.9,10.0
0,8400.0,225.0,15,7,6,4,93.9,6.9,10.0
0,9910.0,240.0,15,8,12,4,93.9,6.9,10.0
0,10070.0,315.0,12,8,2,6,93.9,6.9,10.0
0,5750.0,180.0,12,8,0,4,93.9,6.9,10.0
0,4340.0,180.0,10,9,11,5,93.9,6.9,10.0
0,8400.0,225.0,10,10,0,3,93.9,6.9,10.0
0,5750.0,180.0,8,8,2,9,93.9,6.9,10.0
0,8210.0,270.0,6,9,8,8,93.9,6.9,10.0
0,11230.0,225.0,6,9,6,4,93.9,6.9,10.0
0,9910.0,240.0,6,10,6,2,93.9,6.9,10.0
0,8210.0,270.0,6,9,3,3,93.9,6.9,10.0
0,5700.0,180.0,6,9,2,6,93.9,6.9,10.0
0,8400.0,225.0,6,9,3,1,93.9,6.9,10.0
0,8340.0,240.0,5,9,1,4,93.9,6.9,10.0
0,8400.0,225.0,6,3,4,3,93.9,6.9,10.0
0,9910.0,240.0,7,4,2,3,93.9,6.9,10.0
0,9910.0,240.0,7,4,6,1,93.9,6.9,10.0
0,5750.0,180.0,7,4,2,1,93.9,6.9,10.0
0,11230.0,225.0,7,5,5,2,93.9,6.9,10.0
0,9910.0,240.0,7,4,3,3,93.9,6.9,10.0
0,5750.0,180.0,9,4,0,3,93.9,6.9,10.0
0,9910.0,240.0,8,2,4,5,93.9,6.9,10.0
0,5750.0,180.0,7,2,6,2,93.9,6.9,10.0
0,15360.0,285.0,7,1,5,1,93.9,6.9,10.0
0,9910.0,240.0,7,2,4,5,93.9,6.9,10.0
0,9910.0,240.0,3,2,1,1,93.9,6.9,10.0
0,8210.0,270.0,2,3,0,1,93.9,6.9,10.0
0,8210.0,270.0,3,4,1,1,93.9,6.9,10.0
0,8210.0,270.0,4,4,8,0,93.9,6.9,10.0
0,8210.0,270.0,5,3,2,1,93.9,6.9,10.0
0,9910.0,240.0,6,3,6,6,93.9,6.9,10.0
0,9910.0,240.0,6,3,1,1,93.9,6.9,10.0
0,9910.0,240.0,7,2,8,7,93.9,6.9,10.0
0,8400.0,225.0,8,3,2,0,93.9,6.9,10.0
0,9910.0,240.0,8,3,2,3,93.9,6.9,10.0
0,13790.0,285.0,8,4,0,1,93.9,6.9,10.0
0,5750.0,180.0,9,4,11,1,93.9,4.6,10.0
0,4600.0,270.0,8,4,0,1,93.9,4.6,10.0
0,5750.0,180.0,8,5,6,3,93.9,4.6,10.0
0,5700.0,180.0,7,6,0,3,93.9,4.6,10.0
0,2950.0,180.0,7,5,2,1,93.9,4.6,10.0
0,15360.0,285.0,7,6,3,1,93.9,4.6,10.0
0,13790.0,285.0,7,6,2,6,93.9,4.6,10.0
0,11180.0,225.0,6,7,9,6,93.9,4.6,10.0
0,15360.0,285.0,7,7,0,4,93.9,4.6,10.0
0,5750.0,180.0,6,6,6,3,93.9,4.6,10.0
0,8400.0,225.0,6,5,0,0,93.9,4.6,10.0
0,5700.0,180.0,7,6,6,2,93.9,4.6,10.0
0,11230.0,225.0,6,6,5,2,93.9,4.6,10.0
0,10070.0,315.0,6,7,1,0,93.9,4.6,10.0
0,5750.0,180.0,6,8,5,1,93.9,4.6,10.0
0,13680.0,315.0,7,9,4,0,93.9,4.6,10.0
0,8340.0,240.0,7,9,5,2,93.9,4.6,10.0
0,5750.0,180.0,7,10,6,3,93.9,4.6,10.0
0,8400.0,225.0,8,10,11,1,93.9,4.6,10.0
0,8340.0,240.0,9,11,10,5,93.9,4.6,10.0
0,11230.0,225.0,9,11,10,4,93.9,4.6,10.0
0,5750.0,180.0,9,12,6,3,93.9,4.6,10.0
0,13680.0,315.0,9,12,7,1,93.9,4.6,10.0
0,4600.0,270.0,8,12,0,3,93.9,4.6,10.0
0,9910.0,240.0,8,11,1,3,93.9,4.6,10.0
0,13790.0,285.0,9,10,11,3,93.9,4.6,10.0
0,5750.0,180.0,8,11,2,1,93.9,4.6,10.0
0,15360.0,285.0,7,11,9,8,93.9,4.6,10.0
0,9910.0,240.0,7,12,3,5,93.9,4.6,10.0
0,10070.0,315.0,7,11,10,7,93.9,4.6,10.0
0,8340.0,240.0,7,12,3,1,93.9,4.6,10.0
0,5700.0,180.0,6,12,2,1,93.9,4.6,10.0
0,2950.0,180.0,5,11,3,5,93.9,4.6,10.0
0,13790.0,285.0,5,11,0,4,93.9,4.6,10.0
0,5700.0,180.0,5,12,1,1,93.9,4.6,10.0
0,11230.0,225.0,7,12,7,4,93.9,4.6,10.0
0,5750.0,180.0,7,9,9,4,93.9,4.6,10.0
0,9800.0,225.0,6,10,8,3,93.9,4.6,10.0
0,5700.0,180.0,6,10,10,7,93.9,4.6,10.0
0,9910.0,240.0,5,7,11,6,93.9,4.6,10.0
0,11230.0,225.0,5,7,2,2,93.9,4.6,10.0
0,9910.0,240.0,5,8,11,3,93.9,4.6,10.0
0,11180.0,225.0,5,8,3,3,93.9,4.6,10.0
0,8340.0,240.0,6,8,9,8,93.9,4.6,10.0
0,15360.0,285.0,6,9,2,9,93.9,4.6,10.0
0,9910.0,240.0,6,10,0,6,93.9,4.6,10.0
0,5700.0,180.0,6,9,7,7,93.9,4.6,10.0
0,8400.0,225.0,5,8,2,3,93.9,4.6,10.0
0,5750.0,180.0,5,6,5,2,93.9,4.6,10.0
0,5750.0,180.0,5,3,6,3,93.9,4.6,10.0
0,8210.0,270.0,2,2,1,2,95.0,9.2,10.0
0,9910.0,240.0,2,3,6,3,95.0,9.2,10.0
0,8210.0,270.0,2,3,8,3,95.0,9.2,10.0
0,13680.0,315.0,1,2,2,0,95.0,9.2,10.0
0,8340.0,240.0,1,3,7,5,95.0,9.2,10.0
0,9910.0,240.0,1,4,0,3,95.0,9.2,10.0
0,4340.0,180.0,1,5,9,2,95.0,9.2,10.0
0,4340.0,180.0,1,4,13,3,95.0,9.2,10.0
0,9910.0,240.0,1,4,11,2,95.0,9.2,10.0
0,9910.0,240.0,0,5,11,2,95.0,9.2,10.0
0,9910.0,240.0,0,5,8,4,95.0,9.2,10.0
0,5750.0,180.0,1,3,15,3,95.0,9.2,10.0
0,5700.0,180.0,1,3,7,3,95.0,9.2,10.0
0,8340.0,240.0,1,4,10,4,95.0,9.2,10.0
0,4340.0,180.0,3,2,3,1,95.0,9.2,10.0
0,4340.0,180.0,3,2,6,3,95.0,9.2,10.0
0,9910.0,240.0,3,2,6,2,95.0,9.2,10.0
0,5700.0,180.0,3,3,14,8,95.0,9.2,10.0
0,9910.0,240.0,3,4,10,4,95.0,9.2,10.0
0,5750.0,180.0,1,4,10,3,95.0,9.2,10.0
0,8400.0,225.0,1,3,12,1,95.0,9.2,10.0
0,4340.0,180.0,1,3,4,0,95.0,9.2,10.0
0,9910.0,240.0,2,3,8,3,95.0,9.2,10.0
0,9910.0,240.0,2,3,6,3,95.0,9.2,10.0
0,4600.0,270.0,3,2,8,3,95.0,9.2,10.0
0,2950.0,180.0,3,3,14,0,95.0,9.2,10.0
0,5700.0,180.0,3,3,4,2,95.0,9.2,10.0
0,8340.0,240.0,3,0,11,3,95.0,9.2,10.0
0,4340.0,180.0,3,1,8,3,97.0,8.05,10.0
0,4340.0,180.0,3,2,3,1,97.0,8.05,10.0
0,9910.0,240.0,4,2,3,2,97.0,8.05,10.0
0,8340.0,240.0,3,3,4,0,97.0,8.05,10.0
0,11230.0,225.0,5,1,4,3,97.0,8.05,10.0
0,9910.0,240.0,4,1,7,2,97.0,8.05,10.0
0,8340.0,240.0,4,2,4,0,97.0,8.05,10.0
0,5700.0,180.0,4,3,7,1,97.0,8.05,10.0
0,9910.0,240.0,4,4,0,2,97.0,8.05,10.0
0,8340.0,240.0,4,4,4,3,97.0,8.05,10.0
0,8340.0,240.0,3,4,15,1,97.0,8.05,10.0
0,5700.0,180.0,4,3,10,2,97.0,8.05,10.0
0,9910.0,240.0,3,3,4,2,97.0,8.05,10.0
0,5700.0,180.0,5,4,4,2,97.0,8.05,10.0
0,2950.0,180.0,8,2,15,2,97.0,8.05,10.0
0,8340.0,240.0,8,2,3,1,97.0,8.05,10.0
0,5700.0,180.0,7,2,13,3,97.0,8.05,10.0
0,4600.0,270.0,6,1,1,2,97.0,8.05,10.0
0,8340.0,240.0,6,1,1,1,97.0,8.05,10.0
0,5700.0,180.0,2,0,10,2,97.0,8.05,10.0
0,8340.0,240.0,3,0,15,1,97.0,8.05,10.0
0,8340.0,240.0,2,1,12,4,97.0,8.05,10.0
0,8340.0,240.0,2,0,7,5,97.0,8.05,10.0
0,8340.0,240.0,3,1,14,1,97.0,8.05,10.0
0,2950.0,180.0,4,1,6,3,97.0,8.05,10.0
0,4340.0,180.0,4,1,2,0,97.0,8.05,10.0
0,8210.0,270.0,3,0,15,3,97.0,8.05,10.0
0,8400.0,225.0,2,0,11,2,97.0,8.05,10.0
0,4340.0,180.0,2,1,4,6,97.0,8.05,10.0
0,8400.0,225.0,0,0,2,4,97.0,8.05,10.0
0,2950.0,180.0,0,1,12,1,97.0,8.05,10.0
0,5700.0,180.0,0,2,15,0,97.0,8.05,10.0
0,4340.0,180.0,3,0,5,3,93.9,11.5,10.0
0,4600.0,270.0,2,1,8,2,93.9,11.5,10.0
0,5700.0,180.0,1,0,8,4,93.9,11.5,10.0
0,4340.0,180.0,1,1,1,2,93.9,11.5,10.0
0,5700.0,180.0,1,1,14,2,93.9,11.5,10.0
0,4340.0,180.0,0,1,8,4,93.9,11.5,10.0
0,17680.0,420.0,0,1,8,4,93.9,11.5,10.0
0,20770.0,360.0,0,0,14,2,91.9,12.65,7.0
0,9910.0,240.0,0,0,8,7,91.9,12.65,7.0
0,13390.0,360.0,1,1,16,1,91.9,12.65,7.0
0,4340.0,180.0,1,2,0,3,91.9,12.65,7.0
0,8340.0,240.0,1,2,7,7,91.9,12.65,7.0
0,17680.0,420.0,0,0,3,1,91.9,12.65,7.0
0,8340.0,240.0,0,0,2,4,91.9,12.65,7.0
0,2950.0,180.0,0,1,9,5,91.9,12.65,7.0
0,11910.0,360.0,0,2,4,3,91.9,12.65,7.0
0,17680.0,420.0,1,0,2,3,91.9,12.65,7.0
0,8340.0,240.0,1,1,0,2,91.9,12.65,7.0
0,20770.0,360.0,2,0,0,3,91.9,8.05,7.0
0,5700.0,180.0,2,0,4,3,91.9,8.05,7.0
0,17680.0,420.0,2,0,4,1,91.9,8.05,7.0
0,8340.0,240.0,4,0,5,2,91.9,8.05,7.0
0,13390.0,360.0,0,0,5,2,90.0,9.2,6.0
0,5700.0,180.0,3,0,2,4,90.0,9.2,6.0
0,5700.0,180.0,2,0,0,0,84.0,6.9,7.0
0,8340.0,240.0,1,0,0,0,84.0,6.9,7.0
0,11910.0,360.0,0,1,0,0,84.0,6.9,7.0
0,11910.0,360.0,1,1,2,4,84.0,6.9,7.0
0,11910.0,360.0,1,1,12,1,84.0,6.9,7.0
0,11910.0,360.0,2,0,0,2,82.0,5.75,7.0
0,4600.0,270.0,3,0,0,0,82.0,5.75,7.0
0,8340.0,240.0,6,0,0,0,82.0,5.75,7.0
0,5700.0,180.0,10,0,0,0,82.0,5.75,7.0
0,9910.0,240.0,9,1,0,1,82.0,5.75,7.0
0,5700.0,180.0,10,2,0,2,82.0,5.75,7.0
0,11910.0,360.0,12,2,0,0,82.0,5.75,7.0
0,8340.0,240.0,10,1,0,1,82.0,5.75,7.0
0,5700.0,180.0,5,1,0,0,82.0,5.75,7.0
0,9910.0,240.0,5,0,0,0,82.0,5.75,7.0
0,8340.0,240.0,8,1,0,0,82.0,5.75,7.0
0,8210.0,270.0,6,0,0,1,81.0,5.75,7.0
0,9910.0,240.0,7,1,0,1,81.0,5.75,7.0
0,4600.0,270.0,9,0,0,1,81.0,5.75,7.0
0,15840.0,420.0,8,1,1,2,81.0,5.75,7.0
0,5750.0,180.0,8,2,1,1,81.0,5.75,7.0
0,9910.0,240.0,8,3,2,1,81.0,5.75,7.0
0,15840.0,420.0,6,4,1,2,81.0,5.75,7.0
0,9910.0,240.0,9,3,0,0,81.0,5.75,7.0
0,17680.0,420.0,3,0,0,1,81.0,5.75,7.0
0,14050.0,270.0,15,0,0,0,80.1,4.6,7.0
0,11910.0,360.0,8,0,0,0,80.1,4.6,7.0
0,13390.0,360.0,7,0,0,1,80.1,4.6,7.0
0,15840.0,420.0,8,0,1,0,80.1,4.6,7.0
0,14050.0,270.0,5,1,2,2,80.1,4.6,7.0
0,11910.0,360.0,6,1,1,2,80.1,4.6,7.0
0,12340.0,420.0,8,1,1,1,80.1,4.6,7.0
0,13390.0,360.0,9,1,1,1,80.1,4.6,7.0
0,4140.0,270.0,10,1,1,2,80.1,4.6,7.0
0,15840.0,420.0,10,1,4,2,80.1,4.6,7.0
0,10490.0,420.0,11,2,1,1,80.1,4.6,7.0
0,13390.0,360.0,12,2,1,0,80.1,4.6,7.0
0,15840.0,420.0,12,3,3,0,80.1,4.6,7.0
0,10490.0,420.0,11,4,2,1,80.1,4.6,7.0
0,5850.0,180.0,10,3,1,1,80.1,3.45,7.0
0,15840.0,420.0,9,3,2,0,80.1,3.45,7.0
0,6570.0,360.0,9,4,0,1,80.1,3.45,7.0
0,15840.0,420.0,13,5,1,0,80.1,3.45,7.0
0,10490.0,420.0,13,5,1,0,80.1,3.45,7.0
0,15840.0,420.0,12,5,1,0,80.1,3.45,7.0
0,13390.0,360.0,13,5,0,1,80.1,3.45,7.0
0,13390.0,360.0,13,5,2,0,80.1,3.45,7.0
0,8055.0,360.0,13,6,2,2,80.1,3.45,7.0
0,15840.0,420.0,13,4,2,0,80.1,3.45,7.0
0,10490.0,420.0,12,4,3,0,80.1,3.45,7.0
0,6570.0,360.0,11,3,1,1,80.1,3.45,7.0
0,15840.0,420.0,11,4,4,0,80.1,3.45,7.0
0,20770.0,360.0,11,5,1,1,80.1,3.45,7.0
0,6570.0,360.0,10,6,0,1,80.1,3.45,7.0
0,13390.0,360.0,11,6,3,1,80.1,3.45,7.0
0,4140.0,270.0,13,6,2,2,80.1,3.45,7.0
0,11910.0,360.0,12,6,1,0,80.1,3.45,7.0
0,15840.0,420.0,11,6,3,0,80.1,3.45,7.0
0,8030.0,270.0,9,7,1,0,80.1,3.45,7.0
0,11910.0,360.0,9,5,1,1,80.1,3.45,7.0
0,11910.0,360.0,11,5,0,1,80.1,3.45,7.0
0,5850.0,180.0,10,5,2,3,80.1,3.45,7.0
0,15840.0,420.0,10,4,1,0,80.1,3.45,7.0
0,11910.0,360.0,9,4,11,0,80.1,3.45,7.0
0,6570.0,360.0,9,5,4,0,80.1,3.45,7.0
0,11910.0,360.0,8,3,1,0,80.1,3.45,7.0
0,8030.0,270.0,9,4,2,2,80.1,3.45,7.0
0,19130.0,450.0,10,3,2,3,80.1,3.45,7.0
0,10490.0,420.0,10,3,1,0,80.1,3.45,7.0
0,10490.0,420.0,8,2,4,0,80.1,3.45,7.0
0,8030.0,270.0,8,3,2,1,80.1,3.45,7.0
0,13390.0,360.0,8,4,2,2,80.1,3.45,7.0
0,10490.0,420.0,8,5,1,0,80.1,3.45,7.0
0,20770.0,360.0,8,5,0,1,80.1,3.45,7.0
0,14050.0,270.0,7,2,2,3,80.1,3.45,7.0
0,14050.0,270.0,7,3,2,3,80.1,3.45,7.0
0,10490.0,420.0,7,4,1,2,80.1,3.45,7.0
0,4140.0,270.0,5,4,0,0,80.1,3.45,7.0
0,11910.0,360.0,5,4,1,1,80.1,3.45,7.0
0,5850.0,180.0,5,2,1,0,80.1,3.45,7.0
0,17680.0,420.0,8,0,1,0,80.1,3.45,7.0
0,8030.0,270.0,7,1,2,2,80.1,3.45,7.0
0,10490.0,420.0,7,2,1,0,80.1,3.45,7.0
0,12340.0,420.0,7,3,3,0,80.1,3.45,7.0
0,6570.0,360.0,7,4,1,1,80.1,3.45,7.0
0,13390.0,360.0,7,5,4,2,80.1,3.45,7.0
0,12340.0,420.0,8,5,2,1,80.1,3.45,7.0
0,9680.0,180.0,10,4,1,0,80.1,3.45,7.0
0,5850.0,180.0,10,4,1,1,80.1,4.6,7.0
0,5850.0,180.0,8,2,2,0,80.1,4.6,7.0
0,14050.0,270.0,8,0,4,0,80.1,4.6,7.0
0,5850.0,180.0,7,1,1,0,80.1,4.6,7.0
0,10490.0,420.0,6,1,4,2,80.1,4.6,7.0
0,12340.0,420.0,6,1,2,3,80.1,4.6,7.0
0,13390.0,360.0,7,2,4,2,80.1,4.6,7.0
0,14050.0,270.0,6,3,0,2,80.1,4.6,7.0
0,14050.0,270.0,7,4,1,0,80.1,4.6,7.0
0,5850.0,180.0,7,2,1,0,80.1,4.6,7.0
0,11910.0,360.0,9,1,7,0,80.1,4.6,7.0
0,9680.0,180.0,7,1,9,2,80.1,4.6,7.0
0,11910.0,360.0,7,2,1,1,80.1,4.6,7.0
0,11910.0,360.0,5,1,5,2,80.1,4.6,7.0
0,11910.0,360.0,6,1,1,0,80.1,4.6,7.0
0,12340.0,420.0,6,2,0,3,80.1,4.6,7.0
0,11910.0,360.0,5,3,7,0,80.1,4.6,7.0
0,11910.0,360.0,5,2,5,0,79.0,3.45,7.0
0,11910.0,360.0,3,1,2,2,79.0,3.45,7.0
0,17000.0,360.0,4,2,4,1,79.0,3.45,7.0
0,13390.0,360.0,6,2,7,0,79.0,3.45,7.0
0,5850.0,180.0,6,3,1,0,79.0,3.45,7.0
0,17680.0,420.0,6,3,6,0,79.0,3.45,7.0
0,11910.0,360.0,6,4,3,1,79.0,3.45,7.0
0,5850.0,180.0,6,4,1,0,79.0,3.45,7.0
