Departure_Indicator,Distance,Angle Sum,nArrOut,nArrIn,nDepOut,nDepIn,Temperature,Wind Speed,Visibility
1,3400.0,300.0,4,9,5,2,75.9,10.35,10.0
1,10730.0,360.0,2,0,4,2,75.9,10.35,10.0
1,10730.0,360.0,6,6,5,2,75.9,10.35,10.0
1,3400.0,300.0,3,7,4,3,75.9,10.35,10.0
1,3400.0,300.0,3,8,4,4,77.0,9.2,10.0
1,8790.0,350.0,3,6,5,4,77.0,9.2,10.0
1,8790.0,350.0,4,6,6,2,77.0,9.2,10.0
1,6450.0,270.0,6,7,7,2,77.0,9.2,10.0
1,3400.0,300.0,6,9,7,3,77.0,9.2,10.0
1,6450.0,270.0,1,6,5,2,77.0,9.2,10.0
1,3900.0,270.0,1,3,7,2,77.0,9.2,10.0
1,8790.0,350.0,1,4,5,2,75.9,10.35,10.0
1,7910.0,320.0,1,6,8,2,77.0,9.2,10.0
1,7910.0,320.0,5,7,10,3,77.0,9.2,10.0
1,3400.0,300.0,6,13,9,3,77.0,9.2,10.0
1,8790.0,350.0,1,5,11,3,77.0,9.2,10.0
1,4900.0,270.0,7,9,11,2,77.0,9.2,10.0
1,4900.0,270.0,1,4,11,4,77.0,9.2,10.0
1,3400.0,300.0,6,10,13,2,77.0,9.2,10.0
1,6450.0,270.0,9,6,13,2,77.0,9.2,10.0
1,6450.0,270.0,2,6,11,2,77.0,9.2,10.0
1,8790.0,350.0,1,6,12,2,77.0,9.2,10.0
1,3900.0,270.0,6,7,12,2,77.0,9.2,10.0
1,3400.0,300.0,5,9,13,2,77.0,9.2,10.0
1,3900.0,270.0,6,7,13,1,77.0,9.2,10.0
1,5750.0,270.0,1,1,12,4,77.0,9.2,10.0
1,6450.0,270.0,6,8,12,1,77.0,9.2,10.0
1,3400.0,300.0,5,10,13,4,77.0,9.2,10.0
1,5750.0,270.0,1,0,15,5,77.0,9.2,10.0
1,6450.0,270.0,8,7,16,5,77.0,9.2,10.0
1,6450.0,270.0,5,9,13,1,77.0,9.2,10.0
1,6450.0,270.0,3,9,17,5,77.0,9.2,10.0
1,3400.0,300.0,7,8,14,5,77.0,9.2,10.0
1,3400.0,300.0,5,8,16,5,77.0,9.2,10.0
1,10730.0,360.0,1,0,12,4,77.0,9.2,10.0
1,8790.0,350.0,2,6,13,3,77.0,9.2,10.0
1,3900.0,270.0,2,5,5,4,79.0,3.45,10.0
1,3900.0,270.0,4,9,3,4,79.0,3.45,10.0
1,10730.0,360.0,4,9,13,1,77.0,9.2,10.0
1,3400.0,300.0,7,8,4,4,79.0,3.45,10.0
1,7910.0,320.0,3,6,6,3,79.0,3.45,10.0
1,7910.0,320.0,5,7,7,5,79.0,3.45,10.0
1,5750.0,270.0,1,0,7,4,79.0,3.45,10.0
1,3400.0,300.0,0,2,10,1,79.0,3.45,10.0
1,4900.0,270.0,1,1,8,5,79.0,3.45,10.0
1,3400.0,300.0,6,6,10,2,79.0,3.45,10.0
1,3400.0,300.0,2,9,5,4,79.0,3.45,10.0
1,7910.0,320.0,1,2,9,2,79.0,3.45,10.0
1,6450.0,270.0,1,0,9,6,79.0,3.45,10.0
1,4900.0,270.0,4,9,11,4,79.0,3.45,10.0
1,8790.0,350.0,5,7,11,2,79.0,3.45,10.0
1,3900.0,270.0,0,0,12,6,79.0,3.45,10.0
1,5750.0,270.0,3,1,10,1,79.0,3.45,10.0
1,8790.0,350.0,5,14,13,4,79.0,3.45,10.0
1,3900.0,270.0,2,6,11,6,79.0,3.45,10.0
1,8790.0,350.0,0,0,11,2,79.0,3.45,10.0
1,3400.0,300.0,6,7,11,6,79.0,3.45,10.0
1,6450.0,270.0,1,4,10,2,79.0,5.75,10.0
1,8790.0,350.0,2,1,12,4,79.0,3.45,10.0
1,10730.0,360.0,1,0,11,6,79.0,3.45,10.0
1,10730.0,360.0,1,4,11,3,79.0,3.45,10.0
1,3900.0,270.0,1,0,11,6,79.0,5.75,10.0
1,3400.0,300.0,3,10,11,7,79.0,5.75,10.0
1,3400.0,300.0,5,7,14,2,79.0,5.75,10.0
1,7910.0,320.0,3,0,12,5,79.0,3.45,10.0
1,6450.0,270.0,7,7,11,3,79.0,5.75,10.0
1,8790.0,350.0,1,4,10,7,79.0,5.75,10.0
1,8790.0,350.0,1,3,11,2,79.0,5.75,10.0
1,7910.0,320.0,1,1,12,2,79.0,5.75,10.0
1,8790.0,350.0,0,4,12,2,79.0,5.75,10.0
1,10730.0,360.0,1,0,13,2,79.0,5.75,10.0
1,6450.0,270.0,2,5,11,1,79.0,5.75,10.0
1,5750.0,270.0,1,0,14,2,79.0,5.75,10.0
1,4900.0,270.0,2,10,8,3,79.0,5.75,10.0
1,8790.0,350.0,2,10,6,3,79.0,5.75,10.0
1,3400.0,300.0,2,6,7,2,79.0,5.75,10.0
1,7910.0,320.0,1,3,8,2,79.0,5.75,10.0
1,3400.0,300.0,5,12,8,2,79.0,5.75,10.0
1,3400.0,300.0,2,7,7,3,79.0,5.75,10.0
1,4400.0,275.0,1,0,9,2,79.0,5.75,10.0
1,10090.0,395.0,1,6,7,3,79.0,5.75,10.0
1,6950.0,275.0,2,4,7,4,79.0,5.75,10.0
1,4440.0,210.0,0,0,8,4,79.0,5.75,10.0
1,4400.0,275.0,1,4,7,5,79.0,5.75,10.0
1,6950.0,275.0,4,0,7,4,79.0,8.05,10.0
1,5400.0,300.0,2,0,6,4,79.0,8.05,10.0
1,10090.0,395.0,1,1,6,5,79.0,5.75,10.0
1,4440.0,210.0,0,2,7,3,79.0,8.05,10.0
1,6950.0,275.0,1,6,7,5,79.0,8.05,10.0
1,10090.0,395.0,2,9,7,4,79.0,8.05,10.0
1,4110.0,320.0,1,3,6,5,79.0,8.05,10.0
1,4400.0,275.0,3,0,8,5,79.0,8.05,10.0
1,6950.0,275.0,2,5,7,5,79.0,8.05,10.0
1,5960.0,275.0,0,1,7,5,79.0,8.05,10.0
1,10090.0,395.0,1,4,7,3,79.0,8.05,10.0
1,5400.0,300.0,1,0,5,4,79.0,8.05,10.0
1,4110.0,320.0,2,5,6,3,79.0,8.05,10.0
1,5400.0,300.0,0,1,6,3,79.0,8.05,10.0
1,4400.0,275.0,0,1,7,4,79.0,8.05,10.0
1,4400.0,275.0,1,1,6,4,79.0,8.05,10.0
1,10090.0,395.0,2,1,8,2,79.0,8.05,10.0
1,4440.0,210.0,0,0,8,3,79.0,8.05,10.0
1,5110.0,275.0,0,0,8,2,79.0,8.05,10.0
1,6950.0,275.0,2,0,8,2,79.0,8.05,10.0
1,4440.0,210.0,4,0,6,3,79.0,8.05,10.0
1,4110.0,320.0,3,0,10,2,79.0,8.05,10.0
1,5400.0,300.0,1,4,7,2,79.0,8.05,10.0
1,4400.0,275.0,1,0,12,3,79.0,8.05,10.0
1,4110.0,320.0,3,1,10,3,79.0,8.05,10.0
1,4400.0,275.0,0,1,13,3,79.0,8.05,10.0
1,4110.0,320.0,0,2,11,3,79.0,8.05,10.0
1,5400.0,300.0,4,0,8,1,79.0,8.05,10.0
1,10090.0,395.0,1,3,9,1,79.0,8.05,10.0
1,10090.0,395.0,0,4,12,5,78.1,12.65,10.0
1,6950.0,275.0,1,2,12,2,78.1,12.65,10.0
1,10090.0,395.0,2,4,7,4,78.1,12.65,10.0
1,4400.0,275.0,1,3,7,4,78.1,12.65,10.0
1,4400.0,275.0,4,0,8,4,78.1,12.65,10.0
1,10090.0,395.0,1,3,8,3,78.1,12.65,10.0
1,5400.0,300.0,1,0,8,4,78.1,12.65,10.0
1,5400.0,300.0,0,0,8,3,78.1,12.65,10.0
1,4110.0,320.0,2,2,9,2,78.1,12.65,10.0
1,4400.0,275.0,1,2,7,4,78.1,12.65,10.0
1,5400.0,300.0,3,0,6,4,78.1,12.65,10.0
1,10090.0,395.0,0,3,5,2,78.1,12.65,10.0
1,6950.0,275.0,1,1,8,4,78.1,12.65,10.0
1,4400.0,275.0,4,0,6,2,78.1,12.65,10.0
1,4400.0,275.0,1,4,7,3,78.1,12.65,10.0
1,10090.0,395.0,2,3,8,4,78.1,12.65,10.0
1,4110.0,320.0,0,3,7,3,78.1,12.65,10.0
1,4440.0,210.0,1,0,6,4,78.1,12.65,10.0
1,5110.0,275.0,6,0,7,3,78.1,12.65,10.0
1,4400.0,275.0,1,4,6,1,75.0,6.9,10.0
1,5960.0,275.0,7,4,8,1,78.1,12.65,10.0
1,4440.0,210.0,0,3,7,1,78.1,12.65,10.0
1,10090.0,395.0,1,6,5,2,75.0,6.9,10.0
1,4440.0,210.0,0,1,6,0,75.0,6.9,10.0
1,4440.0,210.0,0,2,2,6,75.0,6.9,10.0
1,10090.0,395.0,1,4,2,5,75.0,6.9,10.0
1,4400.0,275.0,1,3,1,5,75.0,6.9,10.0
1,4110.0,320.0,4,0,3,4,75.0,6.9,10.0
1,4110.0,320.0,1,3,3,4,75.0,6.9,10.0
1,10090.0,395.0,0,3,4,3,75.0,6.9,10.0
1,10090.0,395.0,0,1,3,3,75.0,6.9,10.0
1,5110.0,275.0,3,1,4,4,75.0,6.9,10.0
1,4440.0,210.0,3,0,3,4,75.0,6.9,10.0
1,10090.0,395.0,1,2,5,2,75.0,6.9,10.0
1,4440.0,210.0,2,0,7,3,75.0,6.9,10.0
1,4400.0,275.0,0,1,5,4,75.0,6.9,10.0
1,4110.0,320.0,0,2,6,5,75.0,6.9,10.0
1,10090.0,395.0,1,1,5,4,75.0,6.9,10.0
1,4400.0,275.0,1,0,3,3,75.0,6.9,10.0
1,4400.0,275.0,4,0,2,6,73.0,8.05,10.0
1,4400.0,275.0,0,0,1,5,73.0,8.05,10.0
1,4400.0,275.0,0,0,3,4,73.0,8.05,10.0
1,4110.0,320.0,4,0,2,5,73.0,8.05,10.0
1,10090.0,395.0,1,2,4,4,73.0,8.05,10.0
1,4110.0,320.0,2,0,5,1,73.0,8.05,10.0
1,4110.0,320.0,3,1,0,7,73.0,8.05,10.0
1,5400.0,300.0,1,0,1,4,73.0,8.05,10.0
1,5110.0,275.0,3,2,3,4,73.0,8.05,10.0
1,4440.0,210.0,9,0,2,5,73.0,8.05,10.0
1,5400.0,300.0,0,0,3,3,73.0,8.05,10.0
1,4440.0,210.0,0,0,2,3,73.0,8.05,10.0
1,4400.0,275.0,1,0,0,2,71.1,4.6,10.0
1,5110.0,275.0,5,7,0,2,71.1,4.6,10.0
1,5110.0,275.0,11,6,0,4,71.1,4.6,10.0
1,5960.0,275.0,8,6,1,4,71.1,4.6,10.0
1,5400.0,300.0,4,6,1,4,71.1,4.6,10.0
1,4400.0,275.0,10,7,0,1,64.9,5.75,10.0
1,5110.0,275.0,8,4,0,1,64.9,5.75,10.0
1,6950.0,275.0,7,4,3,0,64.0,3.45,10.0
1,10090.0,395.0,6,4,0,1,64.9,5.75,10.0
1,4400.0,275.0,8,7,1,0,64.0,3.45,10.0
1,10090.0,395.0,7,4,2,0,64.0,3.45,10.0
1,5110.0,275.0,6,4,0,1,64.0,3.45,10.0
1,10090.0,395.0,6,2,1,1,64.0,3.45,10.0
1,4440.0,210.0,4,5,2,1,64.0,3.45,10.0
1,6950.0,275.0,3,8,6,1,64.0,3.45,10.0
1,5400.0,300.0,3,8,4,1,64.0,3.45,10.0
1,5400.0,300.0,5,4,3,1,64.0,3.45,10.0
1,4400.0,275.0,9,1,5,1,64.0,3.45,10.0
1,4110.0,320.0,5,2,5,0,64.0,3.45,10.0
1,4440.0,210.0,4,5,6,0,64.0,3.45,10.0
1,5960.0,275.0,8,5,5,0,64.0,3.45,10.0
1,5400.0,300.0,3,5,5,0,64.0,3.45,10.0
1,5400.0,300.0,7,4,5,0,64.0,3.45,10.0
1,4110.0,320.0,6,4,5,0,64.0,3.45,10.0
1,4400.0,275.0,6,6,6,1,64.0,3.45,10.0
1,5400.0,300.0,8,4,5,0,64.0,3.45,10.0
1,10090.0,395.0,7,4,5,1,64.0,0.0,10.0
1,4440.0,210.0,3,5,6,1,64.0,0.0,10.0
1,5400.0,300.0,9,7,4,1,64.0,0.0,10.0
1,10090.0,395.0,10,6,5,1,64.0,0.0,10.0
1,4440.0,210.0,9,3,5,1,64.0,0.0,10.0
1,6950.0,275.0,3,7,7,0,64.0,0.0,10.0
1,4400.0,275.0,8,3,6,0,64.0,0.0,10.0
1,6950.0,275.0,7,3,5,1,64.0,0.0,10.0
1,10090.0,395.0,7,4,7,1,64.0,0.0,10.0
1,10090.0,395.0,8,5,6,1,64.0,0.0,10.0
1,4400.0,275.0,6,3,6,1,64.0,0.0,10.0
1,4110.0,320.0,9,2,8,1,64.0,0.0,10.0
1,5960.0,275.0,4,3,7,2,64.0,0.0,10.0
1,5400.0,300.0,7,3,8,1,64.0,0.0,10.0
1,4110.0,320.0,9,7,8,3,64.0,0.0,10.0
1,10090.0,395.0,4,8,2,1,64.0,0.0,10.0
1,10090.0,395.0,7,5,1,1,64.0,0.0,10.0
1,5960.0,275.0,7,6,3,3,64.0,0.0,10.0
1,5960.0,275.0,8,2,7,1,64.0,0.0,10.0
1,10090.0,395.0,2,6,6,1,64.0,0.0,10.0
1,5400.0,300.0,7,2,4,3,64.0,0.0,10.0
1,10090.0,395.0,3,6,5,3,64.0,0.0,10.0
1,4440.0,210.0,7,5,7,1,64.0,0.0,10.0
1,4110.0,320.0,8,3,8,2,64.0,0.0,10.0
1,4440.0,210.0,3,5,7,2,64.0,0.0,10.0
1,5960.0,275.0,7,7,9,2,64.0,0.0,10.0
1,4110.0,320.0,7,3,9,2,63.0,0.0,10.0
1,4440.0,210.0,7,1,9,1,63.0,0.0,10.0
1,4400.0,275.0,7,2,8,1,63.0,0.0,10.0
1,10090.0,395.0,5,3,8,0,63.0,0.0,10.0
1,6950.0,275.0,7,4,7,2,63.0,0.0,10.0
1,4400.0,275.0,4,5,7,4,63.0,0.0,10.0
1,6950.0,275.0,10,9,7,4,63.0,0.0,10.0
1,5960.0,275.0,7,3,8,4,63.0,0.0,10.0
1,4110.0,320.0,5,7,9,4,63.0,0.0,10.0
1,4110.0,320.0,7,3,10,3,63.0,0.0,10.0
1,4440.0,210.0,10,1,9,3,63.0,0.0,10.0
1,4400.0,275.0,7,2,7,2,63.0,0.0,10.0
1,4400.0,275.0,8,3,6,3,63.0,0.0,10.0
1,4400.0,275.0,7,3,8,2,63.0,0.0,10.0
1,5400.0,300.0,9,10,7,1,63.0,0.0,10.0
1,6950.0,275.0,2,7,6,2,63.0,0.0,10.0
1,6950.0,275.0,4,8,6,3,63.0,0.0,10.0
1,4440.0,210.0,7,4,6,2,63.0,0.0,10.0
1,4440.0,210.0,7,0,7,2,63.0,0.0,10.0
1,5400.0,300.0,9,2,6,2,63.0,0.0,10.0
1,10090.0,395.0,6,3,7,1,63.0,0.0,10.0
1,5960.0,275.0,7,4,6,1,63.0,0.0,10.0
1,4440.0,210.0,11,2,8,1,63.0,0.0,10.0
1,5400.0,300.0,6,2,7,1,63.0,0.0,10.0
1,5960.0,275.0,7,3,8,1,63.0,0.0,10.0
1,4400.0,275.0,7,4,8,1,63.0,0.0,10.0
1,6950.0,275.0,5,9,8,1,63.0,0.0,10.0
1,4400.0,275.0,8,1,5,1,60.1,3.45,10.0
1,5400.0,300.0,3,5,7,1,60.1,3.45,10.0
1,4440.0,210.0,4,6,6,2,60.1,3.45,10.0
1,5400.0,300.0,7,7,6,3,60.1,3.45,10.0
1,10090.0,395.0,3,7,7,2,60.1,3.45,10.0
1,4400.0,275.0,4,8,5,2,60.1,3.45,10.0
1,10090.0,395.0,6,5,5,2,60.1,3.45,10.0
1,10090.0,395.0,4,3,5,3,60.1,3.45,10.0
1,4110.0,320.0,8,3,6,2,60.1,3.45,10.0
1,6950.0,275.0,4,3,5,2,60.1,3.45,10.0
1,4400.0,275.0,7,3,1,2,60.1,3.45,10.0
1,6950.0,275.0,4,3,3,2,60.1,3.45,10.0
1,4440.0,210.0,7,5,4,2,60.1,3.45,10.0
1,5400.0,300.0,10,4,5,2,60.1,3.45,10.0
1,5400.0,300.0,5,5,2,2,60.1,3.45,10.0
1,4110.0,320.0,7,2,5,2,60.1,3.45,10.0
1,6950.0,275.0,4,5,6,2,60.1,3.45,10.0
1,4400.0,275.0,5,9,5,2,60.1,3.45,10.0
1,10090.0,395.0,8,3,6,2,60.1,3.45,10.0
1,4400.0,275.0,9,2,7,4,60.1,3.45,10.0
1,4400.0,275.0,9,3,8,5,60.1,3.45,10.0
1,5400.0,300.0,6,1,6,4,60.1,3.45,10.0
1,4110.0,320.0,9,3,9,4,60.1,3.45,10.0
1,5110.0,275.0,9,3,10,4,60.1,3.45,10.0
1,5960.0,275.0,3,8,10,3,60.1,3.45,10.0
1,4440.0,210.0,4,4,8,4,60.1,3.45,10.0
1,4440.0,210.0,7,2,8,6,60.1,3.45,10.0
1,4110.0,320.0,9,1,9,4,64.9,4.6,10.0
1,4400.0,275.0,8,1,10,4,64.9,4.6,10.0
1,10090.0,395.0,8,3,11,3,60.1,3.45,10.0
1,10090.0,395.0,4,6,11,3,64.9,4.6,10.0
1,4110.0,320.0,5,8,11,3,64.9,4.6,10.0
1,5110.0,275.0,8,4,13,3,64.9,4.6,10.0
1,4440.0,210.0,6,6,12,3,64.9,4.6,10.0
1,5400.0,300.0,8,8,11,3,64.9,4.6,10.0
1,4400.0,275.0,10,9,10,3,64.9,4.6,10.0
1,4400.0,275.0,9,1,9,2,64.9,4.6,10.0
1,6950.0,275.0,8,6,10,2,64.9,4.6,10.0
1,10090.0,395.0,5,9,11,2,64.9,4.6,10.0
1,4440.0,210.0,8,3,9,2,64.9,4.6,10.0
1,4110.0,320.0,9,10,12,2,64.9,4.6,10.0
1,6950.0,275.0,9,1,14,4,64.9,4.6,10.0
1,5960.0,275.0,3,0,13,2,64.9,4.6,10.0
1,4110.0,320.0,9,4,10,2,64.9,4.6,10.0
1,4400.0,275.0,10,8,12,4,64.9,4.6,10.0
1,4400.0,275.0,5,9,13,4,64.9,4.6,10.0
1,10090.0,395.0,9,0,15,4,64.9,4.6,10.0
1,4440.0,210.0,9,5,13,6,64.9,4.6,10.0
1,10090.0,395.0,7,0,12,2,64.9,4.6,10.0
1,10090.0,395.0,9,3,14,6,64.9,4.6,10.0
1,4440.0,210.0,9,10,15,6,64.9,4.6,10.0
1,4110.0,320.0,6,4,16,2,64.9,4.6,10.0
1,4440.0,210.0,3,4,15,2,64.9,4.6,10.0
1,5400.0,300.0,5,6,7,3,64.9,4.6,10.0
1,6950.0,275.0,9,2,11,4,64.9,4.6,10.0
1,4400.0,275.0,8,6,7,3,64.9,4.6,10.0
1,5400.0,300.0,8,9,7,2,64.9,4.6,10.0
1,5400.0,300.0,6,3,8,1,64.9,4.6,10.0
1,4400.0,275.0,8,1,8,3,70.0,0.0,10.0
1,10090.0,395.0,11,3,10,2,70.0,0.0,10.0
1,5960.0,275.0,9,8,8,3,70.0,0.0,10.0
1,10090.0,395.0,10,4,8,3,64.9,4.6,10.0
1,5400.0,300.0,11,3,8,2,70.0,0.0,10.0
1,10090.0,395.0,10,3,9,2,70.0,0.0,10.0
1,4440.0,210.0,5,5,7,3,70.0,0.0,10.0
1,5400.0,300.0,6,8,9,2,70.0,0.0,10.0
1,4440.0,210.0,7,0,6,3,70.0,0.0,10.0
1,4400.0,275.0,11,3,6,2,70.0,0.0,10.0
1,10090.0,395.0,8,4,7,2,70.0,0.0,10.0
1,5960.0,275.0,12,4,6,4,70.0,0.0,10.0
1,4400.0,275.0,6,4,5,4,70.0,0.0,10.0
1,4400.0,275.0,7,1,4,2,70.0,0.0,10.0
1,10090.0,395.0,8,4,3,2,70.0,0.0,10.0
1,4440.0,210.0,7,3,4,2,70.0,0.0,10.0
1,5110.0,275.0,7,10,5,2,70.0,0.0,10.0
1,4400.0,275.0,7,3,7,1,70.0,0.0,10.0
1,10090.0,395.0,11,2,6,1,70.0,0.0,10.0
1,4110.0,320.0,9,4,9,4,70.0,0.0,10.0
1,10090.0,395.0,7,3,8,4,70.0,0.0,10.0
1,4440.0,210.0,10,4,9,4,70.0,0.0,10.0
1,6950.0,275.0,10,9,6,4,70.0,0.0,10.0
1,4110.0,320.0,9,5,5,4,70.0,0.0,10.0
1,10090.0,395.0,11,2,5,6,70.0,0.0,10.0
1,4400.0,275.0,9,5,4,3,70.0,0.0,10.0
1,5960.0,275.0,7,3,3,3,73.0,3.45,10.0
1,10090.0,395.0,12,4,3,4,73.0,3.45,10.0
1,10090.0,395.0,11,5,2,5,73.0,3.45,10.0
1,6950.0,275.0,8,6,3,3,73.0,3.45,10.0
1,5110.0,275.0,0,0,3,3,73.0,3.45,10.0
1,10090.0,395.0,7,2,3,1,73.0,3.45,10.0
1,10090.0,395.0,10,4,3,3,73.0,3.45,10.0
1,4400.0,275.0,6,9,3,2,73.0,3.45,10.0
1,4400.0,275.0,8,4,2,2,73.0,3.45,10.0
1,5400.0,300.0,7,8,3,2,73.0,3.45,10.0
1,4440.0,210.0,8,6,2,3,73.0,3.45,10.0
1,4400.0,275.0,7,4,2,3,73.0,3.45,10.0
1,10090.0,395.0,5,9,3,3,73.0,3.45,10.0
1,4440.0,210.0,8,6,3,5,73.0,3.45,10.0
1,10090.0,395.0,8,8,1,2,73.0,3.45,10.0
1,4440.0,210.0,6,8,1,4,73.0,3.45,10.0
1,6950.0,275.0,3,5,4,4,75.9,3.45,10.0
1,4440.0,210.0,4,6,5,4,75.9,3.45,10.0
1,5400.0,300.0,8,6,3,4,75.9,3.45,10.0
1,6950.0,275.0,6,4,2,4,73.0,3.45,10.0
1,4110.0,320.0,8,10,4,0,75.9,3.45,10.0
1,4440.0,210.0,6,6,2,7,75.9,3.45,10.0
1,4440.0,210.0,4,8,2,1,75.9,3.45,10.0
1,4400.0,275.0,9,12,3,7,75.9,3.45,10.0
1,4400.0,275.0,9,9,4,5,75.9,3.45,10.0
1,4400.0,275.0,8,5,1,7,75.9,3.45,10.0
1,4440.0,210.0,3,4,5,1,75.9,3.45,10.0
1,10090.0,395.0,5,5,4,1,75.9,3.45,10.0
1,10090.0,395.0,7,8,4,2,75.9,3.45,10.0
1,10090.0,395.0,9,7,3,1,75.9,3.45,10.0
1,5400.0,300.0,5,9,4,1,75.9,3.45,10.0
1,4400.0,275.0,8,7,1,2,75.9,3.45,10.0
1,4440.0,210.0,7,5,2,2,75.9,3.45,10.0
1,4440.0,210.0,7,7,1,3,75.9,3.45,10.0
1,4110.0,320.0,8,7,2,2,78.1,5.75,10.0
1,4110.0,320.0,3,4,3,3,78.1,5.75,10.0
1,5960.0,275.0,9,6,3,5,78.1,5.75,10.0
1,4110.0,320.0,0,6,2,3,78.1,5.75,10.0
1,4400.0,275.0,7,10,3,3,78.1,5.75,10.0
1,5400.0,300.0,4,6,3,4,78.1,5.75,10.0
1,4440.0,210.0,4,4,2,4,78.1,5.75,10.0
1,10090.0,395.0,9,8,1,2,78.1,5.75,10.0
1,4400.0,275.0,6,5,3,3,78.1,5.75,10.0
1,10090.0,395.0,6,8,4,4,78.1,5.75,10.0
1,4440.0,210.0,9,7,5,4,78.1,5.75,10.0
1,6950.0,275.0,10,7,5,2,78.1,5.75,10.0
1,10090.0,395.0,2,5,2,1,78.1,5.75,10.0
1,4400.0,275.0,6,6,2,1,78.1,5.75,10.0
1,4400.0,275.0,3,7,3,1,78.1,5.75,10.0
1,6950.0,275.0,3,4,4,1,78.1,5.75,10.0
1,5960.0,275.0,9,9,3,1,78.1,5.75,10.0
1,10090.0,395.0,3,5,5,2,78.1,5.75,10.0
1,5400.0,300.0,7,4,6,2,81.0,5.75,10.0
1,4400.0,275.0,5,4,7,2,81.0,5.75,10.0
1,5400.0,300.0,5,4,6,1,81.0,5.75,10.0
1,4440.0,210.0,8,9,6,3,81.0,5.75,10.0
1,4110.0,320.0,8,4,6,3,81.0,5.75,10.0
1,4110.0,320.0,5,4,5,3,81.0,5.75,10.0
1,5960.0,275.0,7,4,8,2,81.0,5.75,10.0
1,10090.0,395.0,8,5,8,2,81.0,5.75,10.0
1,6950.0,275.0,6,9,7,3,81.0,5.75,10.0
1,4110.0,320.0,4,4,6,2,81.0,5.75,10.0
1,10090.0,395.0,2,5,6,1,81.0,5.75,10.0
1,4400.0,275.0,6,6,6,2,81.0,5.75,10.0
1,10090.0,395.0,6,6,5,1,81.0,5.75,10.0
1,4110.0,320.0,6,2,8,3,81.0,5.75,10.0
1,4440.0,210.0,5,10,8,3,81.0,5.75,10.0
1,4440.0,210.0,3,7,8,3,81.0,5.75,10.0
1,4440.0,210.0,9,8,6,4,81.0,5.75,10.0
1,10090.0,395.0,9,6,5,2,81.0,5.75,10.0
1,4440.0,210.0,8,6,5,4,81.0,5.75,10.0
1,10090.0,395.0,6,6,5,2,81.0,5.75,10.0
1,5400.0,300.0,7,3,4,3,81.0,5.75,10.0
1,6950.0,275.0,7,2,5,3,81.0,5.75,10.0
1,4400.0,275.0,4,4,7,2,81.0,5.75,10.0
1,10090.0,395.0,8,6,4,0,81.0,5.75,10.0
1,10090.0,395.0,2,4,5,2,81.0,5.75,10.0
1,4110.0,320.0,4,5,4,2,82.9,9.2,10.0
1,4440.0,210.0,8,15,6,3,81.0,5.75,10.0
1,10090.0,395.0,10,8,5,3,82.9,9.2,10.0
1,5400.0,300.0,6,2,6,2,81.0,5.75,10.0
1,10090.0,395.0,8,6,5,2,82.9,9.2,10.0
1,4400.0,275.0,6,9,4,5,82.9,9.2,10.0
1,10090.0,395.0,10,7,5,5,82.9,9.2,10.0
1,10090.0,395.0,10,8,4,8,82.9,9.2,10.0
1,10090.0,395.0,7,3,4,7,82.9,9.2,10.0
1,5960.0,275.0,4,4,5,6,82.9,9.2,10.0
1,6950.0,275.0,2,3,5,8,82.9,9.2,10.0
1,5400.0,300.0,7,8,4,5,82.9,9.2,10.0
1,4400.0,275.0,8,16,4,4,82.9,9.2,10.0
1,4400.0,275.0,8,7,3,4,82.9,9.2,10.0
1,10090.0,395.0,6,6,4,3,82.9,9.2,10.0
1,5400.0,300.0,0,0,5,3,82.9,9.2,10.0
1,4400.0,275.0,7,6,5,4,82.9,9.2,10.0
1,4110.0,320.0,7,6,6,4,82.9,9.2,10.0
1,10090.0,395.0,7,5,7,2,82.9,9.2,10.0
1,4440.0,210.0,8,10,7,4,82.9,9.2,10.0
1,4400.0,275.0,4,6,6,4,82.9,9.2,10.0
1,4400.0,275.0,7,5,6,1,82.9,9.2,10.0
1,4440.0,210.0,7,7,7,2,82.9,9.2,10.0
1,6950.0,275.0,9,8,8,2,82.9,9.2,10.0
1,4400.0,275.0,1,3,9,1,82.9,9.2,10.0
1,4440.0,210.0,7,7,7,2,82.9,9.2,10.0
1,6950.0,275.0,0,1,7,3,82.9,9.2,10.0
1,4440.0,210.0,7,6,6,3,82.9,9.2,10.0
1,4400.0,275.0,7,10,8,2,82.9,9.2,10.0
1,4400.0,275.0,9,8,7,4,82.9,9.2,10.0
1,4110.0,320.0,1,1,6,4,82.9,9.2,10.0
1,5960.0,275.0,0,2,9,2,82.9,9.2,10.0
1,10090.0,395.0,10,5,9,0,82.9,9.2,10.0
1,5960.0,275.0,7,10,9,1,82.9,9.2,10.0
1,10090.0,395.0,7,15,7,3,82.9,9.2,10.0
1,6950.0,275.0,11,10,11,1,82.9,9.2,10.0
1,10090.0,395.0,7,6,10,1,82.9,9.2,10.0
1,10090.0,395.0,7,8,12,1,82.9,9.2,10.0
1,10090.0,395.0,7,10,11,1,82.9,9.2,10.0
1,4110.0,320.0,9,5,12,4,82.9,9.2,10.0
1,4440.0,210.0,3,0,12,1,82.9,9.2,10.0
1,5110.0,275.0,0,2,11,3,82.9,9.2,10.0
1,4400.0,275.0,1,6,8,1,82.9,9.2,10.0
1,4440.0,210.0,1,2,11,3,82.9,9.2,10.0
1,4110.0,320.0,11,10,12,4,82.9,9.2,10.0
